Fext	FextSD	Fgen	R	RSD	Theta	ThetaSD	X	XSD	Y	YSD	Time	Interval	Round
3.87501523440000019036e+004	0.00000000000000000000e+000	3.87500000000000000000e+004	7.30913961890000050915e-005	0.00000000000000000000e+000	1.09532852169999998182e+002	0.00000000000000000000e+000	-6.66525128136444250772e-005	0.00000000000000000000e+000	2.99965786796482863322e-005	0.00000000000000000000e+000	8.35029999389080330729e+001	1	1
3.88004335940000019036e+004	0.00000000000000000000e+000	3.88000000000000000000e+004	7.36764413890000067521e-005	0.00000000000000000000e+000	1.09622459410000004709e+002	0.00000000000000000000e+000	-6.96222671212418250074e-005	0.00000000000000000000e+000	2.41030690295904606124e-005	0.00000000000000000000e+000	8.36229999390197917819e+001	1	1
3.88503867190000019036e+004	0.00000000000000000000e+000	3.88500000000000000000e+004	7.42524352970000037872e-005	0.00000000000000000000e+000	1.09652488710000000083e+002	0.00000000000000000000e+000	-7.08642789140546849706e-005	0.00000000000000000000e+000	2.21738161245699047671e-005	0.00000000000000000000e+000	8.37449999389937147498e+001	1	1
3.89002343750000000000e+004	0.00000000000000000000e+000	3.89000000000000000000e+004	7.45413126420000065209e-005	0.00000000000000000000e+000	1.09612228389999998512e+002	0.00000000000000000000e+000	-7.01863713767088130170e-005	0.00000000000000000000e+000	2.51053891298880082355e-005	0.00000000000000000000e+000	8.38669999389676377177e+001	1	1
3.89504765620000034687e+004	0.00000000000000000000e+000	3.89500000000000000000e+004	7.48960155759999989195e-005	0.00000000000000000000e+000	1.09621574400000000082e+002	0.00000000000000000000e+000	-7.07530198453476332583e-005	0.00000000000000000000e+000	2.45646765076253102732e-005	0.00000000000000000000e+000	8.39879999390104785562e+001	1	1
3.90004843750000000000e+004	0.00000000000000000000e+000	3.90000000000000000000e+004	7.55138898969999954958e-005	0.00000000000000000000e+000	1.09859634400000004462e+002	0.00000000000000000000e+000	-7.51654034386761460721e-005	0.00000000000000000000e+000	7.24635724190368080540e-006	0.00000000000000000000e+000	8.41089999389369040728e+001	1	1
3.90503320309999980964e+004	0.00000000000000000000e+000	3.90500000000000000000e+004	7.70610640759999986939e-005	0.00000000000000000000e+000	1.10663589479999998844e+002	0.00000000000000000000e+000	-5.85482047632537795818e-005	0.00000000000000000000e+000	-5.01050428153243336809e-005	0.00000000000000000000e+000	8.42339999389369040728e+001	1	1
3.91005390620000034687e+004	0.00000000000000000000e+000	3.91000000000000000000e+004	7.67990422900000009902e-005	0.00000000000000000000e+000	1.09026649480000003223e+002	0.00000000000000000000e+000	-4.59688722793980626604e-005	0.00000000000000000000e+000	6.15219934496729177953e-005	0.00000000000000000000e+000	8.43619999389629811049e+001	1	1
3.91501132809999980964e+004	0.00000000000000000000e+000	3.91500000000000000000e+004	7.58901442170000026938e-005	0.00000000000000000000e+000	1.09627174379999999587e+002	0.00000000000000000000e+000	-7.18304193979688769892e-005	0.00000000000000000000e+000	2.44888717255196565058e-005	0.00000000000000000000e+000	8.44839999389369040728e+001	1	1
3.92001250000000000000e+004	0.00000000000000000000e+000	3.92000000000000000000e+004	7.62082199799999948945e-005	0.00000000000000000000e+000	1.09651893619999995622e+002	0.00000000000000000000e+000	-7.27172648176539998359e-005	0.00000000000000000000e+000	2.28011444879253955854e-005	0.00000000000000000000e+000	8.46029999390011653304e+001	1	1
3.92507851559999980964e+004	0.00000000000000000000e+000	3.92500000000000000000e+004	7.63548305260000045652e-005	0.00000000000000000000e+000	1.09607795719999998596e+002	0.00000000000000000000e+000	-7.17792404943246958827e-005	0.00000000000000000000e+000	2.60346073277873905482e-005	0.00000000000000000000e+000	8.47199999389704316854e+001	1	1
3.93002656250000000000e+004	0.00000000000000000000e+000	3.93000000000000000000e+004	7.64871510909999964599e-005	0.00000000000000000000e+000	1.09611709590000003800e+002	0.00000000000000000000e+000	-7.20051533709132316786e-005	0.00000000000000000000e+000	2.57981040010448291872e-005	0.00000000000000000000e+000	8.48389999389182776213e+001	1	1
3.93504257809999980964e+004	0.00000000000000000000e+000	3.93500000000000000000e+004	7.67047022239999938325e-005	0.00000000000000000000e+000	1.09616226199999999835e+002	0.00000000000000000000e+000	-7.23260708934659414309e-005	0.00000000000000000000e+000	2.55450741315394895580e-005	0.00000000000000000000e+000	8.49599999389611184597e+001	1	1
3.94002812500000000000e+004	0.00000000000000000000e+000	3.94000000000000000000e+004	7.68638128650000004459e-005	0.00000000000000000000e+000	1.09644348140000005287e+002	0.00000000000000000000e+000	-7.31672143944230311862e-005	0.00000000000000000000e+000	2.35500417389497393352e-005	0.00000000000000000000e+000	8.50819999389350414276e+001	1	1
3.94508671879999965313e+004	0.00000000000000000000e+000	3.94500000000000000000e+004	7.69790858610000007251e-005	0.00000000000000000000e+000	1.09638778689999995208e+002	0.00000000000000000000e+000	-7.31444503047641288260e-005	0.00000000000000000000e+000	2.39931042095244516778e-005	0.00000000000000000000e+000	8.51999999389518052340e+001	1	1
3.95007539059999980964e+004	0.00000000000000000000e+000	3.95000000000000000000e+004	7.71952327339999952449e-005	0.00000000000000000000e+000	1.09626495360000006940e+002	0.00000000000000000000e+000	-7.30487612850316462123e-005	0.00000000000000000000e+000	2.49596160142516218625e-005	0.00000000000000000000e+000	8.53209999389946460724e+001	1	1
3.95510078120000034687e+004	0.00000000000000000000e+000	3.95500000000000000000e+004	7.73585925340000018797e-005	0.00000000000000000000e+000	1.09590728760000004627e+002	0.00000000000000000000e+000	-7.22621096324814314203e-005	0.00000000000000000000e+000	2.76141150556137724619e-005	0.00000000000000000000e+000	8.54429999389685690403e+001	1	1
3.96003398440000019036e+004	0.00000000000000000000e+000	3.96000000000000000000e+004	7.74671498220000029084e-005	0.00000000000000000000e+000	1.09598190310000006775e+002	0.00000000000000000000e+000	-7.25678319547164879001e-005	0.00000000000000000000e+000	2.71121571796901217875e-005	0.00000000000000000000e+000	8.55679999389685690403e+001	1	1
3.96507226559999980964e+004	0.00000000000000000000e+000	3.96500000000000000000e+004	7.76127126300000017532e-005	0.00000000000000000000e+000	1.09647994999999994548e+002	0.00000000000000000000e+000	-7.39663264570558897639e-005	0.00000000000000000000e+000	2.35099066828261809984e-005	0.00000000000000000000e+000	8.56909999389899894595e+001	1	1
3.97002421879999965313e+004	0.00000000000000000000e+000	3.97000000000000000000e+004	7.77278546589999939833e-005	0.00000000000000000000e+000	1.09632141110000006279e+002	0.00000000000000000000e+000	-7.36934889550925069542e-005	0.00000000000000000000e+000	2.47161703246333529216e-005	0.00000000000000000000e+000	8.58109999389853328466e+001	1	1
3.97507617190000019036e+004	0.00000000000000000000e+000	3.97500000000000000000e+004	7.78436733530000059093e-005	0.00000000000000000000e+000	1.09630157470000000330e+002	0.00000000000000000000e+000	-7.37540500188686032204e-005	0.00000000000000000000e+000	2.48993491260874556174e-005	0.00000000000000000000e+000	8.59309999389806762338e+001	1	1
3.98004375000000000000e+004	0.00000000000000000000e+000	3.98000000000000000000e+004	7.81409034970000012125e-005	0.00000000000000000000e+000	1.09641723630000001322e+002	0.00000000000000000000e+000	-7.43197957689795108381e-005	0.00000000000000000000e+000	2.41364611363108116557e-005	0.00000000000000000000e+000	8.60529999389545992017e+001	1	1
3.98500742190000019036e+004	0.00000000000000000000e+000	3.98500000000000000000e+004	7.79946130930000053371e-005	0.00000000000000000000e+000	1.09723594669999997109e+002	0.00000000000000000000e+000	-7.59023612795768447530e-005	0.00000000000000000000e+000	1.79441139015377780312e-005	0.00000000000000000000e+000	8.61709999389713630080e+001	1	1
3.99001367190000019036e+004	0.00000000000000000000e+000	3.99000000000000000000e+004	7.83116702219999991129e-005	0.00000000000000000000e+000	1.09609970090000004461e+002	0.00000000000000000000e+000	-7.36767014627143749942e-005	0.00000000000000000000e+000	2.65416908755516924251e-005	0.00000000000000000000e+000	8.62939999389927834272e+001	1	1
3.99507304690000019036e+004	0.00000000000000000000e+000	3.99500000000000000000e+004	7.83015784690000040237e-005	0.00000000000000000000e+000	1.09480758670000000166e+002	0.00000000000000000000e+000	-6.96335894164249716212e-005	0.00000000000000000000e+000	3.58092224953532323184e-005	0.00000000000000000000e+000	8.64139999389881268144e+001	1	1
4.00005195309999980964e+004	0.00000000000000000000e+000	4.00000000000000000000e+004	7.83691284599999967841e-005	0.00000000000000000000e+000	1.09805389399999995703e+002	0.00000000000000000000e+000	-7.74849831113567460951e-005	0.00000000000000000000e+000	1.17387259876334945429e-005	0.00000000000000000000e+000	8.65319999390048906207e+001	1	1
4.00502187500000000000e+004	0.00000000000000000000e+000	4.00500000000000000000e+004	7.85832089599999952844e-005	0.00000000000000000000e+000	1.09442771910000004709e+002	0.00000000000000000000e+000	-6.84687877297387472147e-005	0.00000000000000000000e+000	3.85661229224691561729e-005	0.00000000000000000000e+000	8.66499999390216544271e+001	1	1
4.01011796879999965313e+004	0.00000000000000000000e+000	4.01000000000000000000e+004	7.88552642920000042542e-005	0.00000000000000000000e+000	1.09764808650000006196e+002	0.00000000000000000000e+000	-7.74222567334988858237e-005	0.00000000000000000000e+000	1.49648544548003163533e-005	0.00000000000000000000e+000	8.67689999389695003629e+001	1	1
4.01507460940000019036e+004	0.00000000000000000000e+000	4.01500000000000000000e+004	7.86325399529999975951e-005	0.00000000000000000000e+000	1.09499992370000001074e+002	0.00000000000000000000e+000	-7.06065917952387574544e-005	0.00000000000000000000e+000	3.46090383356813973467e-005	0.00000000000000000000e+000	8.68899999390123412013e+001	1	1
4.02003632809999980964e+004	0.00000000000000000000e+000	4.02000000000000000000e+004	7.91937418400000047803e-005	0.00000000000000000000e+000	1.09643005369999997356e+002	0.00000000000000000000e+000	-7.53524416966664040748e-005	0.00000000000000000000e+000	2.43651036724873713878e-005	0.00000000000000000000e+000	8.70169999389909207821e+001	1	1
4.02506367190000019036e+004	0.00000000000000000000e+000	4.02500000000000000000e+004	7.92019491200000034289e-005	0.00000000000000000000e+000	1.09667297360000006279e+002	0.00000000000000000000e+000	-7.59298968825100839769e-005	0.00000000000000000000e+000	2.25299690150354155172e-005	0.00000000000000000000e+000	8.71379999389173462987e+001	1	1
4.03005546879999965313e+004	0.00000000000000000000e+000	4.03000000000000000000e+004	7.91222046250000013131e-005	0.00000000000000000000e+000	1.09641998290000003635e+002	0.00000000000000000000e+000	-7.52598207849738878167e-005	0.00000000000000000000e+000	2.44188992408336268450e-005	0.00000000000000000000e+000	8.72589999389601871371e+001	1	1
4.03502500000000000000e+004	0.00000000000000000000e+000	4.03500000000000000000e+004	7.93815197540000025119e-005	0.00000000000000000000e+000	1.09639114379999995208e+002	0.00000000000000000000e+000	-7.54355107347828336434e-005	0.00000000000000000000e+000	2.47165814512678186593e-005	0.00000000000000000000e+000	8.73779999389080330729e+001	1	1
4.04003710940000019036e+004	0.00000000000000000000e+000	4.04000000000000000000e+004	7.95470186860000019659e-005	0.00000000000000000000e+000	1.09659027100000002974e+002	0.00000000000000000000e+000	-7.60709643017250811484e-005	0.00000000000000000000e+000	2.32580431686868664503e-005	0.00000000000000000000e+000	8.74979999390197917819e+001	1	1
4.04506640620000034687e+004	0.00000000000000000000e+000	4.04500000000000000000e+004	7.96580061429999968870e-005	0.00000000000000000000e+000	1.09641807560000003718e+002	0.00000000000000000000e+000	-7.57647765915593987291e-005	0.00000000000000000000e+000	2.45987107529910731165e-005	0.00000000000000000000e+000	8.76179999390151351690e+001	1	1
4.05004609379999965313e+004	0.00000000000000000000e+000	4.05000000000000000000e+004	7.97156026239999955432e-005	0.00000000000000000000e+000	1.09648963929999993638e+002	0.00000000000000000000e+000	-7.59937798508754342548e-005	0.00000000000000000000e+000	2.40732782496309418775e-005	0.00000000000000000000e+000	8.77399999389890581369e+001	1	1
4.05505039059999980964e+004	0.00000000000000000000e+000	4.05500000000000000000e+004	7.97687462180000022389e-005	0.00000000000000000000e+000	1.09656417849999996861e+002	0.00000000000000000000e+000	-7.62218879503530984034e-005	0.00000000000000000000e+000	2.35218339096998727434e-005	0.00000000000000000000e+000	8.78619999389629811049e+001	1	1
4.06003085940000019036e+004	0.00000000000000000000e+000	4.06000000000000000000e+004	7.98870823930000046025e-005	0.00000000000000000000e+000	1.09665473939999998265e+002	0.00000000000000000000e+000	-7.65451611314423697010e-005	0.00000000000000000000e+000	2.28644755161253430021e-005	0.00000000000000000000e+000	8.79819999389583244920e+001	1	1
4.06505585940000019036e+004	0.00000000000000000000e+000	4.06500000000000000000e+004	8.00054549469999984291e-005	0.00000000000000000000e+000	1.09619392399999995291e+002	0.00000000000000000000e+000	-7.55223855864244021305e-005	0.00000000000000000000e+000	2.64053421983484526479e-005	0.00000000000000000000e+000	8.81129999390104785562e+001	1	1
4.07005156250000000000e+004	0.00000000000000000000e+000	4.07000000000000000000e+004	8.01509813750000054897e-005	0.00000000000000000000e+000	1.09658637999999996282e+002	0.00000000000000000000e+000	-7.66394107458981052594e-005	0.00000000000000000000e+000	2.34644526016933920596e-005	0.00000000000000000000e+000	8.82359999389154836535e+001	1	1
4.07502851559999980964e+004	0.00000000000000000000e+000	4.07500000000000000000e+004	8.02719223429999948361e-005	0.00000000000000000000e+000	1.09612487790000002974e+002	0.00000000000000000000e+000	-7.55891910312537606675e-005	0.00000000000000000000e+000	2.70158419428535920140e-005	0.00000000000000000000e+000	8.83579999390058219433e+001	1	1
4.08007578120000034687e+004	0.00000000000000000000e+000	4.08000000000000000000e+004	8.03965231170000017109e-005	0.00000000000000000000e+000	1.09626739499999999339e+002	0.00000000000000000000e+000	-7.60844413547059683156e-005	0.00000000000000000000e+000	2.59761181288625843670e-005	0.00000000000000000000e+000	8.84789999389322474599e+001	1	1
4.08505000000000000000e+004	0.00000000000000000000e+000	4.08500000000000000000e+004	8.04909359430000059896e-005	0.00000000000000000000e+000	1.09660110470000006444e+002	0.00000000000000000000e+000	-7.69990850403860820550e-005	0.00000000000000000000e+000	2.34506219943847532214e-005	0.00000000000000000000e+000	8.85989999389275908470e+001	1	1
4.09003906250000000000e+004	0.00000000000000000000e+000	4.09000000000000000000e+004	8.06335301600000057837e-005	0.00000000000000000000e+000	1.09652374269999995704e+002	0.00000000000000000000e+000	-7.69514467432951644122e-005	0.00000000000000000000e+000	2.40881927544894772664e-005	0.00000000000000000000e+000	8.87169999389443546534e+001	1	1
4.09509726559999980964e+004	0.00000000000000000000e+000	4.09500000000000000000e+004	8.07205797170000035170e-005	0.00000000000000000000e+000	1.09604766850000004297e+002	0.00000000000000000000e+000	-7.57996585126838594597e-005	0.00000000000000000000e+000	2.77529054192361351416e-005	0.00000000000000000000e+000	8.88379999389871954918e+001	1	1
4.10003476559999980964e+004	0.00000000000000000000e+000	4.10000000000000000000e+004	8.07738470029999985423e-005	0.00000000000000000000e+000	1.09630241389999994794e+002	0.00000000000000000000e+000	-7.65324509462286329056e-005	0.00000000000000000000e+000	2.58301821872622468126e-005	0.00000000000000000000e+000	8.89569999389350414276e+001	1	1
